timestamp,symbol,open,high,low,close,volume
2023-09-30,SOL,20.28,21.81,20.07,21.37,3565357.52
2023-09-30,SUI,0.4792,0.4861,0.462,0.4703,29631105.7
2023-10-01,ARB,0.9076,0.9853,0.9063,0.9693,43070101.8
2023-10-01,ETH,1670.89,1751.0,1668.0,1733.79,225611.5868
2023-10-01,OP,1.345,1.424,1.343,1.412,14454200.77
2023-10-01,POL,0.5326,0.578,0.5323,0.5691,93972420.2
2023-10-01,SOL,21.37,24.5,21.13,23.87,6416328.5
2023-10-01,SUI,0.4703,0.5099,0.4644,0.507,49236386.6
2023-10-02,ARB,0.9694,0.9883,0.91,0.9312,50033664.9
2023-10-02,ETH,1733.8,1744.0,1636.79,1662.4,378575.6898
2023-10-02,OP,1.412,1.467,1.365,1.393,23120283.56
2023-10-02,POL,0.5691,0.5711,0.543,0.5472,63911330.4
2023-10-02,SOL,23.88,24.8,22.9,23.37,6313085.51
2023-10-02,SUI,0.5071,0.5077,0.4579,0.4663,36785719.3
2023-10-03,ARB,0.9314,0.9448,0.8975,0.9053,30036225.8
2023-10-03,ETH,1662.41,1670.65,1643.0,1656.88,198287.1164
2023-10-03,OP,1.394,1.4,1.302,1.322,14694157.62
2023-10-03,POL,0.5472,0.579,0.5466,0.5666,99348377.0
2023-10-03,SOL,23.38,24.77,23.21,23.6,5894722.26
2023-10-03,SUI,0.4663,0.4687,0.4412,0.4445,43222511.9
2023-10-04,ARB,0.9053,0.9073,0.8535,0.8837,37721447.6
2023-10-04,ETH,1656.88,1657.66,1625.0,1646.58,222861.7167
2023-10-04,OP,1.323,1.341,1.256,1.33,16865742.29
2023-10-04,POL,0.5665,0.5997,0.5492,0.5622,131180395.6
2023-10-04,SOL,23.61,23.86,22.58,23.13,3945261.33
2023-10-04,SUI,0.4444,0.4474,0.4252,0.4418,35082375.4
2023-10-05,ARB,0.8837,0.8927,0.8516,0.8572,26482519.6
2023-10-05,ETH,1646.58,1655.47,1606.73,1611.79,237378.7449
2023-10-05,OP,1.33,1.344,1.285,1.3,13609073.32
2023-10-05,POL,0.5622,0.5667,0.5441,0.5449,56709510.2
2023-10-05,SOL,23.13,23.76,22.53,22.7,3287722.78
2023-10-05,SUI,0.4419,0.4492,0.4323,0.4342,39556120.0
2023-10-06,ARB,0.8575,0.8974,0.8572,0.8897,21580581.3
2023-10-06,ETH,1611.79,1662.0,1611.68,1645.03,220507.9286
2023-10-06,OP,1.3,1.324,1.288,1.304,8504952.35
2023-10-06,POL,0.5449,0.5721,0.5448,0.5636,53508111.4
2023-10-06,SOL,22.7,23.76,22.66,23.41,4366362.12
2023-10-06,SUI,0.4344,0.4486,0.433,0.4436,23925183.4
2023-10-07,ARB,0.8897,0.8952,0.865,0.8686,14523533.4
2023-10-07,ETH,1645.03,1647.71,1630.03,1633.57,101241.5732
2023-10-07,OP,1.304,1.314,1.272,1.292,9489087.41
2023-10-07,POL,0.5636,0.5818,0.5626,0.5638,55588489.3
2023-10-07,SOL,23.41,24.21,23.08,23.3,2949841.72
2023-10-07,SUI,0.4435,0.4592,0.4384,0.4427,27226113.5
2023-10-08,ARB,0.8686,0.8754,0.8373,0.8466,22204838.9
2023-10-08,ETH,1633.56,1641.4,1616.17,1632.84,149424.6635
2023-10-08,OP,1.293,1.305,1.255,1.281,13388476.28
2023-10-08,POL,0.5639,0.5686,0.5562,0.5607,36518810.1
2023-10-08,SOL,23.29,23.64,23.06,23.22,1934466.13
2023-10-08,SUI,0.4421,0.4442,0.4344,0.4377,11752428.0
2023-10-09,ARB,0.8467,0.8566,0.787,0.8199,35615566.4
2023-10-09,ETH,1632.85,1636.0,1546.0,1580.13,340141.0988
2023-10-09,OP,1.281,1.288,1.185,1.228,25611115.85
2023-10-09,POL,0.5608,0.5608,0.5191,0.5293,64016151.6
2023-10-09,SOL,23.21,23.37,21.59,22.1,4186290.48
2023-10-09,SUI,0.4379,0.4388,0.4018,0.4164,37585892.3
2023-10-10,ARB,0.8198,0.83,0.8108,0.8233,20417688.7
2023-10-10,ETH,1580.13,1594.9,1550.55,1567.63,240659.3287
2023-10-10,OP,1.229,1.253,1.218,1.243,11869974.36
2023-10-10,POL,0.5293,0.5399,0.5112,0.5176,61550256.1
2023-10-10,SOL,22.09,22.48,21.69,22.11,2334716.24
2023-10-10,SUI,0.4163,0.4189,0.4112,0.4158,15350839.6
2023-10-11,ARB,0.8232,0.8267,0.7959,0.8161,24463526.1
2023-10-11,ETH,1567.62,1578.43,1544.26,1566.87,260253.9671
2023-10-11,OP,1.242,1.259,1.213,1.246,14632457.95
2023-10-11,POL,0.5176,0.5229,0.5066,0.5145,45375685.2
2023-10-11,SOL,22.11,22.43,21.62,22.01,2734211.94
2023-10-11,SUI,0.416,0.4173,0.4007,0.4099,21305732.5
2023-10-12,ARB,0.8162,0.83,0.7879,0.8041,30123157.9
2023-10-12,ETH,1566.86,1568.56,1521.0,1539.61,237221.4977
2023-10-12,OP,1.246,1.249,1.16,1.191,14450286.98
2023-10-12,POL,0.5145,0.5176,0.5006,0.5078,37208661.0
2023-10-12,SOL,22.01,22.05,20.93,21.28,2921129.02
2023-10-12,SUI,0.4098,0.4129,0.4006,0.4074,18660811.7
2023-10-13,ARB,0.8041,0.8196,0.7975,0.807,25662465.6
2023-10-13,ETH,1539.61,1575.36,1537.76,1552.16,192205.8736
2023-10-13,OP,1.191,1.238,1.188,1.208,8594462.45
2023-10-13,POL,0.5078,0.5247,0.5068,0.5148,29202908.0
2023-10-13,SOL,21.29,22.23,21.11,21.84,2403623.09
2023-10-13,SUI,0.4073,0.4243,0.4056,0.4134,26109035.7
2023-10-14,ARB,0.8071,0.8134,0.802,0.8031,7317958.7
2023-10-14,ETH,1552.16,1561.72,1544.55,1554.94,100314.6754
2023-10-14,OP,1.208,1.224,1.196,1.199,6472963.54
2023-10-14,POL,0.5149,0.5217,0.514,0.5174,15903606.0
2023-10-14,SOL,21.85,22.31,21.8,22.0,1303774.54
2023-10-14,SUI,0.4135,0.4194,0.4114,0.4155,11373006.9
2023-10-15,ARB,0.8031,0.8111,0.7963,0.8037,10609923.5
2023-10-15,ETH,1554.94,1567.62,1547.44,1557.77,120311.2738
2023-10-15,OP,1.199,1.216,1.187,1.21,5586490.9
2023-10-15,POL,0.5175,0.5206,0.5128,0.5153,19314852.9
2023-10-15,SOL,22.0,22.17,21.66,21.93,1455965.78
2023-10-15,SUI,0.4155,0.416,0.4051,0.4105,22135882.9
2023-10-16,ARB,0.8038,0.8464,0.8032,0.8192,33179845.6
2023-10-16,ETH,1557.78,1639.43,1555.06,1599.42,418510.8644
2023-10-16,OP,1.209,1.272,1.207,1.235,15109820.64
2023-10-16,POL,0.5152,0.545,0.5141,0.5335,77890494.3
2023-10-16,SOL,21.93,24.75,21.89,23.95,6973642.82
2023-10-16,SUI,0.4105,0.43,0.4041,0.4103,43199651.3
2023-10-17,ARB,0.8194,0.8213,0.7775,0.7838,20861917.7
2023-10-17,ETH,1599.41,1600.53,1551.08,1565.01,234817.0699
2023-10-17,OP,1.235,1.239,1.179,1.196,9060107.31
2023-10-17,POL,0.5334,0.5345,0.5153,0.5193,33429804.7
2023-10-17,SOL,23.95,24.56,23.46,23.93,4456015.31
2023-10-17,SUI,0.4106,0.4118,0.3688,0.3806,53232516.3
2023-10-18,ARB,0.7839,0.7981,0.773,0.7824,17340662.0
2023-10-18,ETH,1565.01,1585.42,1555.88,1563.44,177750.2253
2023-10-18,OP,1.196,1.218,1.181,1.187,7920012.37
2023-10-18,POL,0.5192,0.525,0.5098,0.5106,28031301.5
2023-10-18,SOL,23.94,24.43,23.36,23.42,2982409.96
2023-10-18,SUI,0.3807,0.3902,0.3642,0.3826,38619964.5
2023-10-19,ARB,0.7825,0.7848,0.7634,0.7692,20449681.2
2023-10-19,ETH,1563.45,1574.45,1541.61,1566.57,216217.6675
2023-10-19,OP,1.187,1.191,1.151,1.17,6942132.89
2023-10-19,POL,0.5106,0.5202,0.5025,0.5172,33663268.3
2023-10-19,SOL,23.41,25.77,23.11,24.93,5889168.99
2023-10-19,SUI,0.3825,0.3829,0.362,0.3703,35159068.1
2023-10-20,ARB,0.7693,0.8112,0.7668,0.7999,36042109.4
2023-10-20,ETH,1566.57,1630.4,1561.19,1603.89,315995.792
2023-10-20,OP,1.17,1.254,1.164,1.234,13993135.72
2023-10-20,POL,0.5172,0.5468,0.5143,0.5356,58644821.1
2023-10-20,SOL,24.92,27.5,24.73,27.03,7266627.01
2023-10-20,SUI,0.3703,0.3887,0.3643,0.3827,39028545.3
2023-10-21,ARB,0.8,0.8416,0.7949,0.8328,31698869.3
2023-10-21,ETH,1603.88,1644.53,1592.36,1628.94,176419.4092
2023-10-21,OP,1.234,1.291,1.224,1.268,13634253.13
2023-10-21,POL,0.5357,0.5769,0.5332,0.5726,77085952.3
2023-10-21,SOL,27.02,30.31,26.65,29.32,9576358.72
2023-10-21,SUI,0.3828,0.4002,0.3795,0.3908,35754376.9
2023-10-22,ARB,0.8328,0.8532,0.8174,0.853,34520275.8
2023-10-22,ETH,1628.94,1667.8,1621.1,1663.7,228650.9225
2023-10-22,OP,1.269,1.317,1.231,1.316,16335871.48
2023-10-22,POL,0.5727,0.6116,0.5572,0.6093,105356535.1
2023-10-22,SOL,29.33,30.01,28.09,29.05,5567480.03
2023-10-22,SUI,0.3909,0.4194,0.3874,0.4043,49438706.8
2023-10-23,ARB,0.8531,0.8888,0.8275,0.8838,64824538.9
2023-10-23,ETH,1663.69,1800.0,1657.07,1765.46,610931.9663
2023-10-23,OP,1.316,1.378,1.272,1.362,28877043.62
2023-10-23,POL,0.6092,0.6499,0.5994,0.6369,151650931.0
2023-10-23,SOL,29.06,32.81,28.74,31.88,12178546.11
2023-10-23,SUI,0.4043,0.4214,0.392,0.4208,55148304.7
2023-10-24,ARB,0.8838,0.9483,0.8612,0.9001,83589541.8
2023-10-24,ETH,1765.47,1854.38,1756.21,1784.98,674055.1375
2023-10-24,OP,1.363,1.435,1.333,1.397,31775026.34
2023-10-24,POL,0.637,0.6651,0.616,0.6245,159601944.1
2023-10-24,SOL,31.88,32.61,29.5,30.17,11152278.09
2023-10-24,SUI,0.4206,0.4594,0.414,0.4345,106902692.8
2023-10-25,ARB,0.9001,0.9261,0.871,0.9229,53174325.7
2023-10-25,ETH,1784.98,1817.69,1760.0,1787.15,354410.8294
2023-10-25,OP,1.396,1.42,1.349,1.384,16387739.94
2023-10-25,POL,0.6245,0.649,0.6141,0.6305,91638246.8
2023-10-25,SOL,30.18,33.9,30.0,32.44,10582632.89
2023-10-25,SUI,0.4342,0.4505,0.4196,0.4369,61986933.3
2023-10-26,ARB,0.9229,0.9975,0.9115,0.937,101469589.5
2023-10-26,ETH,1787.15,1865.54,1762.21,1803.38,431169.0453
2023-10-26,OP,1.385,1.478,1.36,1.409,29078391.84
2023-10-26,POL,0.6305,0.6588,0.6153,0.6321,78361003.7
2023-10-26,SOL,32.43,33.28,30.73,32.77,6940180.71
2023-10-26,SUI,0.437,0.4635,0.4167,0.4401,66326525.1
2023-10-27,ARB,0.937,0.9384,0.8804,0.9151,45003726.9
2023-10-27,ETH,1803.39,1803.91,1744.66,1779.4,274532.6921
2023-10-27,OP,1.408,1.415,1.338,1.366,10471834.58
2023-10-27,POL,0.6322,0.6329,0.6008,0.6086,58109005.9
2023-10-27,SOL,32.78,33.35,31.2,31.73,6273331.35
2023-10-27,SUI,0.44,0.456,0.4203,0.4308,49983537.9
2023-10-28,ARB,0.9152,0.935,0.9068,0.9193,24170636.8
2023-10-28,ETH,1779.41,1803.23,1770.0,1776.2,122919.7382
2023-10-28,OP,1.367,1.395,1.361,1.372,6556883.24
2023-10-28,POL,0.6087,0.627,0.6081,0.6201,30835763.9
2023-10-28,SOL,31.73,32.51,31.35,31.63,2594478.41
2023-10-28,SUI,0.4308,0.4786,0.4306,0.4671,63349266.0
2023-10-29,ARB,0.9193,0.9571,0.9027,0.9483,32226414.8
2023-10-29,ETH,1776.21,1811.3,1762.66,1795.14,144110.6508
2023-10-29,OP,1.372,1.424,1.351,1.413,8005284.2
2023-10-29,POL,0.62,0.6428,0.6116,0.6387,38618186.9
2023-10-29,SOL,31.62,33.19,31.27,32.83,3483834.9
2023-10-29,SUI,0.4673,0.4696,0.4505,0.4527,32275453.1
2023-10-30,ARB,0.9483,0.9685,0.9235,0.9649,40353251.3
2023-10-30,ETH,1795.14,1829.84,1777.77,1809.04,277686.192
2023-10-30,OP,1.413,1.447,1.382,1.421,13854467.36
2023-10-30,POL,0.6387,0.6511,0.6263,0.6497,66640555.8
2023-10-30,SOL,32.83,35.35,32.28,34.94,7627255.13
2023-10-30,SUI,0.4527,0.4739,0.4428,0.4628,42131065.9
2023-10-31,ARB,0.9647,0.9829,0.9074,0.945,51469517.8
2023-10-31,ETH,1809.03,1819.41,1780.99,1814.67,258074.5796
2023-10-31,OP,1.421,1.444,1.335,1.396,18346330.25
2023-10-31,POL,0.6497,0.6571,0.6187,0.6362,73540493.2
2023-10-31,SOL,34.94,38.62,34.82,38.4,9267665.69
2023-10-31,SUI,0.463,0.4759,0.42,0.4429,51456242.4
2023-11-01,ARB,0.9451,1.0439,0.9221,1.0404,76668150.2
2023-11-01,ETH,1814.67,1857.66,1783.19,1846.99,471921.6184
2023-11-01,OP,1.396,1.458,1.344,1.438,21997907.72
2023-11-01,POL,0.6362,0.6697,0.6167,0.6697,94379580.2
2023-11-01,SOL,38.41,46.9,37.81,41.15,19486359.98
2023-11-01,SUI,0.4428,0.4726,0.4251,0.4651,55925184.1
2023-11-02,ARB,1.0405,1.044,0.95,0.9901,61897971.5
2023-11-02,ETH,1846.99,1875.0,1785.01,1800.8,368738.2193
2023-11-02,OP,1.438,1.465,1.339,1.372,22818808.43
2023-11-02,POL,0.6697,0.6894,0.6433,0.6601,89298824.5
2023-11-02,SOL,41.16,44.57,38.65,40.23,14743830.91
2023-11-02,SUI,0.4652,0.4813,0.4409,0.4584,60651589.5
2023-11-03,ARB,0.9901,1.0779,0.9359,1.0598,66477046.6
2023-11-03,ETH,1800.79,1834.58,1777.11,1832.71,315000.2678
2023-11-03,OP,1.372,1.429,1.319,1.423,14236614.98
2023-11-03,POL,0.6604,0.6734,0.6421,0.6718,53510888.9
2023-11-03,SOL,40.24,40.26,37.98,39.45,10290073.48
2023-11-03,SUI,0.4586,0.4586,0.4314,0.4554,38439284.3
2023-11-04,ARB,1.0599,1.1197,1.0452,1.0963,55302333.4
2023-11-04,ETH,1832.7,1869.9,1824.03,1855.54,171538.0364
2023-11-04,OP,1.423,1.523,1.413,1.498,18940469.41
2023-11-04,POL,0.6718,0.682,0.6612,0.677,31242528.0
2023-11-04,SOL,39.45,42.72,39.0,42.41,7452581.71
2023-11-04,SUI,0.4554,0.5196,0.4509,0.5064,76956310.6
2023-11-05,ARB,1.0962,1.1157,1.0551,1.0897,51871855.9
2023-11-05,ETH,1855.54,1912.67,1846.11,1891.71,383106.7628
2023-11-05,OP,1.499,1.563,1.475,1.54,22416202.9
2023-11-05,POL,0.6769,0.6989,0.6728,0.6918,54258132.0
2023-11-05,SOL,42.41,42.85,40.1,41.15,4117962.39
2023-11-05,SUI,0.5064,0.5238,0.4818,0.5001,85487956.9
2023-11-06,ARB,1.09,1.1469,1.0636,1.1248,57146170.1
2023-11-06,ETH,1891.71,1914.23,1868.48,1900.95,328746.2394
2023-11-06,OP,1.541,1.583,1.507,1.572,18643512.36
2023-11-06,POL,0.6917,0.7365,0.6892,0.7362,65758590.0
2023-11-06,SOL,41.16,42.2,39.66,42.16,4866558.59
2023-11-06,SUI,0.4999,0.5378,0.4863,0.5285,71649452.6
2023-11-07,ARB,1.1249,1.1252,1.0447,1.0826,51276024.5
2023-11-07,ETH,1900.95,1906.99,1850.32,1885.27,332419.4406
2023-11-07,OP,1.571,1.574,1.467,1.511,19958929.91
2023-11-07,POL,0.7362,0.7474,0.6948,0.7403,93162353.2
2023-11-07,SOL,42.16,44.78,40.08,42.93,8826660.47
2023-11-07,SUI,0.5285,0.5286,0.4915,0.5235,65443723.5
2023-11-08,ARB,1.0826,1.1005,1.06,1.0932,52437582.3
2023-11-08,ETH,1885.26,1904.69,1872.51,1888.12,247881.0997
2023-11-08,OP,1.511,1.549,1.492,1.526,12957578.86
2023-11-08,POL,0.7403,0.8098,0.7342,0.7874,127034926.5
2023-11-08,SOL,42.93,43.88,42.25,43.13,4580371.01
2023-11-08,SUI,0.5235,0.6,0.5171,0.578,96368459.4
2023-11-09,ARB,1.0933,1.2228,0.9576,1.2083,134494594.1
2023-11-09,ETH,1888.11,2132.0,1882.07,2121.32,1100330.3237
2023-11-09,OP,1.527,1.75,1.379,1.742,59548008.91
2023-11-09,POL,0.7873,0.862,0.7652,0.8546,183091314.5
2023-11-09,SOL,43.12,48.88,41.36,45.29,12546941.33
2023-11-09,SUI,0.5781,0.6078,0.4797,0.561,120967985.0
2023-11-10,ARB,1.2075,1.2246,1.1212,1.1733,78008165.6
2023-11-10,ETH,2121.33,2136.99,2064.61,2077.72,555573.6495
2023-11-10,OP,1.742,1.807,1.63,1.72,46824119.56
2023-11-10,POL,0.8546,0.8713,0.8123,0.8427,109558090.5
2023-11-10,SOL,45.3,57.54,45.05,56.67,14708555.35
2023-11-10,SUI,0.561,0.626,0.534,0.6095,89679480.6
2023-11-11,ARB,1.1735,1.1817,1.07,1.1373,67363894.5
2023-11-11,ETH,2077.72,2089.6,2030.3,2053.17,370966.0372
2023-11-11,OP,1.721,1.755,1.644,1.693,23238860.08
2023-11-11,POL,0.8426,0.8454,0.7945,0.8033,119945432.3
2023-11-11,SOL,56.67,63.95,53.55,56.34,13790858.3
2023-11-11,SUI,0.6094,0.6142,0.5675,0.5921,72907016.3
2023-11-12,ARB,1.1374,1.172,1.0919,1.1558,65055427.0
2023-11-12,ETH,2053.16,2066.5,2012.1,2044.68,281907.559
2023-11-12,OP,1.693,1.85,1.611,1.821,33013153.78
2023-11-12,POL,0.8033,0.9277,0.7719,0.8971,206649137.6
2023-11-12,SOL,56.36,61.86,54.5,56.28,10246085.39
2023-11-12,SUI,0.5923,0.6459,0.5575,0.6179,98670799.9
2023-11-13,ARB,1.1557,1.198,1.1088,1.1149,89341860.0
2023-11-13,ETH,2044.69,2118.0,2028.49,2053.65,529143.5815
2023-11-13,OP,1.82,1.927,1.768,1.789,50029081.18
2023-11-13,POL,0.8971,0.955,0.8528,0.8821,210694309.4
2023-11-13,SOL,56.27,59.86,51.28,51.6,11066863.24
2023-11-13,SUI,0.6179,0.66,0.6003,0.6005,123195516.9
2023-11-14,ARB,1.1148,1.12,1.02,1.0768,70261489.1
2023-11-14,ETH,2053.65,2064.96,1936.6,1979.39,481909.733
2023-11-14,OP,1.79,1.834,1.65,1.792,30241095.82
2023-11-14,POL,0.8821,0.9831,0.8416,0.9176,318415040.9
2023-11-14,SOL,51.6,57.99,51.12,56.81,12213778.24
2023-11-14,SUI,0.601,0.63,0.539,0.5662,89007764.2
2023-11-15,ARB,1.0768,1.1504,1.0735,1.1426,53601022.9
2023-11-15,ETH,1979.4,2062.4,1967.01,2058.48,421870.8032
2023-11-15,OP,1.792,1.878,1.79,1.861,24622204.37
2023-11-15,POL,0.9175,0.9619,0.8854,0.9191,227756275.9
2023-11-15,SOL,56.81,67.12,56.15,65.43,12800109.28
2023-11-15,SUI,0.566,0.6209,0.5598,0.619,66260516.8
2023-11-16,ARB,1.1426,1.18,1.0633,1.0784,93234456.7
2023-11-16,ETH,2058.49,2090.4,1939.1,1961.77,545286.1297
2023-11-16,OP,1.862,1.903,1.752,1.808,36244434.84
2023-11-16,POL,0.9191,0.9441,0.8322,0.845,237396216.9
2023-11-16,SOL,65.43,68.2,56.31,57.8,13868327.04
2023-11-16,SUI,0.6191,0.6422,0.5505,0.5652,88165111.4
2023-11-17,ARB,1.0783,1.1046,1.0001,1.0434,74631887.7
2023-11-17,ETH,1961.77,1991.5,1904.0,1960.82,401100.5069
2023-11-17,OP,1.807,1.848,1.633,1.71,29050956.04
2023-11-17,POL,0.8449,0.8738,0.7863,0.8305,167396364.0
2023-11-17,SOL,57.81,60.57,54.1,58.51,11968303.78
2023-11-17,SUI,0.5652,0.5862,0.525,0.5541,71207773.1
2023-11-18,ARB,1.0433,1.0459,0.9804,1.0326,44275481.5
2023-11-18,ETH,1960.82,1971.22,1916.0,1962.6,279368.2208
2023-11-18,OP,1.71,1.764,1.602,1.74,18624409.27
2023-11-18,POL,0.8305,0.8322,0.7764,0.8319,112710441.7
2023-11-18,SOL,58.52,59.37,54.7,58.56,7374946.5
2023-11-18,SUI,0.554,0.5577,0.514,0.5466,47583788.2
2023-11-19,ARB,1.0326,1.0503,1.0071,1.0459,59493950.1
2023-11-19,ETH,1962.59,2015.75,1942.89,2011.47,251132.6192
2023-11-19,OP,1.74,1.792,1.697,1.778,12207858.23
2023-11-19,POL,0.8319,0.8567,0.8112,0.8522,98645160.3
2023-11-19,SOL,58.56,62.1,56.61,61.1,7009650.09
2023-11-19,SUI,0.5463,0.567,0.5282,0.5633,32158965.4
2023-11-20,ARB,1.046,1.0745,1.0205,1.027,50907797.8
2023-11-20,ETH,2011.47,2066.4,1990.0,2021.4,421717.679
2023-11-20,OP,1.779,1.808,1.717,1.729,14781420.34
2023-11-20,POL,0.8525,0.8672,0.8053,0.8103,110351942.3
2023-11-20,SOL,61.1,61.33,56.0,56.57,7127562.28
2023-11-20,SUI,0.5632,0.5786,0.5425,0.5547,42875694.2
2023-11-21,ARB,1.0269,1.0523,0.9448,0.9499,68445861.8
2023-11-21,ETH,2021.41,2034.6,1931.43,1933.01,490163.9863
2023-11-21,OP,1.729,1.755,1.569,1.591,22015219.76
2023-11-21,POL,0.8103,0.8203,0.7206,0.728,193385678.5
2023-11-21,SOL,56.57,57.4,51.23,51.65,10741088.9
2023-11-21,SUI,0.5547,0.5828,0.5,0.5022,72952450.0
2023-11-22,ARB,0.9498,1.0358,0.9461,1.0193,49452400.4
2023-11-22,ETH,1933.01,2092.46,1928.41,2063.21,466120.5109
2023-11-22,OP,1.59,1.76,1.586,1.736,14822075.69
2023-11-22,POL,0.7279,0.7859,0.726,0.7726,125337168.6
2023-11-22,SOL,51.65,58.94,51.43,57.56,7891464.65
2023-11-22,SUI,0.5023,0.5637,0.5002,0.5562,41751934.8
2023-11-23,ARB,1.0193,1.047,1.0053,1.0161,27843214.8
2023-11-23,ETH,2063.22,2088.94,2040.35,2062.2,250960.6958
2023-11-23,OP,1.737,1.849,1.725,1.825,18506730.61
2023-11-23,POL,0.7726,0.7852,0.7642,0.7721,64574736.4
2023-11-23,SOL,57.55,59.63,56.14,56.51,4925635.15
2023-11-23,SUI,0.5566,0.5955,0.5519,0.5885,81215896.8
2023-11-24,ARB,1.0165,1.0797,1.0141,1.0496,42113071.0
2023-11-24,ETH,2062.21,2133.02,2059.37,2080.84,426932.5402
2023-11-24,OP,1.825,1.877,1.785,1.8,15823324.57
2023-11-24,POL,0.7722,0.7973,0.7525,0.7595,102620940.1
2023-11-24,SOL,56.52,58.79,56.2,56.86,3905651.92
2023-11-24,SUI,0.5884,0.6422,0.5814,0.6267,78821348.6
2023-11-25,ARB,1.0496,1.084,1.0434,1.0666,24654416.3
2023-11-25,ETH,2080.84,2090.54,2065.3,2083.09,138847.393
2023-11-25,OP,1.8,1.829,1.763,1.785,11528239.46
2023-11-25,POL,0.7595,0.7797,0.7552,0.7793,84180102.4
2023-11-25,SOL,56.86,59.82,55.7,58.82,4095129.28
2023-11-25,SUI,0.6268,0.6891,0.6214,0.6553,82948455.3
2023-11-26,ARB,1.0666,1.0724,1.0089,1.0374,35545092.3
2023-11-26,ETH,2083.1,2094.99,2036.42,2062.33,241262.9136
2023-11-26,OP,1.785,1.826,1.735,1.815,16251355.49
2023-11-26,POL,0.7793,0.7862,0.7418,0.7622,76493904.7
2023-11-26,SOL,58.81,59.04,56.12,57.57,3097837.47
2023-11-26,SUI,0.6555,0.67,0.6072,0.6349,59166288.1
2023-11-27,ARB,1.0374,1.0426,0.9909,1.0174,36118347.8
2023-11-27,ETH,2062.34,2071.24,1985.78,2027.5,326073.2298
2023-11-27,OP,1.815,1.816,1.669,1.723,14687717.48
2023-11-27,POL,0.7622,0.7684,0.7284,0.7426,74699257.2
2023-11-27,SOL,57.57,58.09,53.47,55.06,4618869.6
2023-11-27,SUI,0.6349,0.6475,0.577,0.5933,50280300.5
2023-11-28,ARB,1.0176,1.0315,0.9857,1.0172,27375743.6
2023-11-28,ETH,2027.5,2075.0,1995.15,2048.14,283775.9279
2023-11-28,OP,1.723,1.748,1.679,1.713,11611984.92
2023-11-28,POL,0.7426,0.764,0.7271,0.7486,93585439.6
2023-11-28,SOL,55.06,58.65,53.94,58.18,5642915.95
2023-11-28,SUI,0.5934,0.63,0.5639,0.618,49054539.6
2023-11-29,ARB,1.0172,1.03,0.9934,1.0081,27353133.0
2023-11-29,ETH,2048.14,2075.7,2019.31,2028.81,254843.7319
2023-11-29,OP,1.713,1.727,1.639,1.689,18502575.48
2023-11-29,POL,0.7487,0.7715,0.7429,0.7575,72529151.8
2023-11-29,SOL,58.18,61.78,57.72,59.31,7574392.84
2023-11-29,SUI,0.6179,0.6234,0.5781,0.601,51507042.2
2023-11-30,ARB,1.0081,1.0174,0.9979,1.0064,19751930.5
2023-11-30,ETH,2028.8,2054.75,2020.85,2051.96,243680.0921
2023-11-30,OP,1.69,1.698,1.646,1.672,9384289.05
2023-11-30,POL,0.7574,0.7816,0.7513,0.7627,83055917.2
2023-11-30,SOL,59.31,61.7,58.75,59.3,4597104.01
2023-11-30,SUI,0.601,0.644,0.587,0.5971,63018536.5
2023-12-01,ARB,1.0065,1.0491,1.0004,1.0342,44411868.5
2023-12-01,ETH,2051.95,2110.87,2045.04,2087.24,372645.586
2023-12-01,OP,1.673,1.72,1.63,1.657,14869131.45
2023-12-01,POL,0.7626,0.8,0.7548,0.7994,84032929.3
2023-12-01,SOL,59.3,61.9,58.6,59.75,5422494.06
2023-12-01,SUI,0.5971,0.628,0.5911,0.6131,41749018.8
2023-12-02,ARB,1.0341,1.1212,1.0313,1.1105,55995669.7
2023-12-02,ETH,2087.24,2186.6,2086.25,2164.74,320979.9768
2023-12-02,OP,1.657,1.762,1.654,1.757,13803627.28
2023-12-02,POL,0.7993,0.8268,0.7963,0.8152,93384644.5
2023-12-02,SOL,59.74,63.9,59.67,63.66,4898503.76
2023-12-02,SUI,0.6131,0.6339,0.6034,0.6253,36109675.3
2023-12-03,ARB,1.1109,1.1251,1.0819,1.0965,42232185.3
2023-12-03,ETH,2164.75,2217.27,2149.0,2192.95,257879.1136
2023-12-03,OP,1.756,1.769,1.693,1.719,12931692.63
2023-12-03,POL,0.8151,0.8237,0.7987,0.8138,80668444.2
2023-12-03,SOL,63.66,65.53,62.22,62.98,4675198.65
2023-12-03,SUI,0.6253,0.6301,0.5973,0.6153,34898284.6
2023-12-04,ARB,1.0965,1.1497,1.0225,1.0922,99022588.8
2023-12-04,ETH,2192.96,2274.28,2191.0,2243.37,565307.7134
2023-12-04,OP,1.719,1.861,1.666,1.798,40290723.13
2023-12-04,POL,0.8138,0.8379,0.7764,0.8105,149616399.3
2023-12-04,SOL,62.99,65.25,59.75,61.64,7696216.19
2023-12-04,SUI,0.6152,0.639,0.5557,0.629,82245604.6
2023-12-05,ARB,1.0922,1.1082,1.0473,1.0909,73734638.0
2023-12-05,ETH,2243.36,2309.72,2188.33,2293.33,529829.7214
2023-12-05,OP,1.798,1.85,1.707,1.803,27499333.11
2023-12-05,POL,0.8106,0.8207,0.7841,0.8137,96214371.6
2023-12-05,SOL,61.63,62.6,59.11,61.03,6032438.26
2023-12-05,SUI,0.6289,0.659,0.6171,0.6443,88897772.9
